time,vdd,vres
-4.55880e-02,0.118438,0.0107469
-4.55840e-02,0.110937,0.0102875
-4.55800e-02,0.116563,0.0103875
-4.55760e-02,0.114063,0.010625
-4.55720e-02,0.108437,0.0105719
-4.55680e-02,0.11625,0.0101219
-4.55640e-02,0.114688,0.0100875
-4.55600e-02,0.114063,0.0104094
-4.55560e-02,0.115312,0.0104656
-4.55520e-02,0.113125,0.00992813
-4.55480e-02,0.105313,0.00964687
-4.55440e-02,0.11375,0.0098375
-4.55400e-02,0.112812,0.0104094
-4.55360e-02,0.115312,0.0107937
-4.55320e-02,0.112188,0.0104
-4.55280e-02,0.110313,0.0105625
-4.55240e-02,0.106875,0.00995
-4.55200e-02,0.113437,0.0100719
-4.55160e-02,0.109063,0.0105469
-4.55120e-02,0.121563,0.0107
-4.55080e-02,0.115312,0.010525
-4.55040e-02,0.115,0.0102187
-4.55000e-02,0.103125,0.0103031
-4.54960e-02,0.120938,0.0106562
-4.54920e-02,0.114375,0.010525
-4.54880e-02,0.11125,0.0107563
-4.54840e-02,0.1175,0.0104969
-4.54800e-02,0.113125,0.0103313
-4.54760e-02,0.107813,0.0104719
-4.54720e-02,0.114063,0.0107625
-4.54680e-02,0.11375,0.010875
-4.54640e-02,0.112812,0.0104781
-4.54600e-02,0.115,0.0103531
-4.54560e-02,0.115312,0.0104281
-4.54520e-02,0.114688,0.0106
-4.54480e-02,0.10875,0.0105719
-4.54440e-02,0.114688,0.0103406
-4.54400e-02,0.11625,0.0103656
-4.54360e-02,0.113437,0.0106438
-4.54320e-02,0.115625,0.0101594
-4.54280e-02,0.115312,0.00993438
-4.54240e-02,0.110937,0.00977812
-4.54200e-02,0.109688,0.0100875
-4.54160e-02,0.11125,0.0104187
-4.54120e-02,0.111875,0.0103844
-4.54080e-02,0.110625,0.0101844
-4.54040e-02,0.112812,0.0101437

-4.54000e-02,0.115625,0.0100312
-4.53960e-02,0.103125,0.0106875
-4.53920e-02,0.1075,0.0104969
-4.53880e-02,0.114688,0.0103875
-4.53840e-02,0.118125,0.0104594
-4.53800e-02,0.109375,0.0101437
-4.53760e-02,0.114688,0.0105688
-4.53720e-02,0.1125,0.0104812
-4.53680e-02,0.117188,0.0107094
-4.53640e-02,0.115,0.0105281
-4.53600e-02,0.106875,0.0102906
-4.53560e-02,0.116563,0.0105063
-4.53520e-02,0.119375,0.0107656
-4.53480e-02,0.11,0.0106781
-4.53440e-02,0.114375,0.0105625
-4.53400e-02,0.108125,0.010775
-4.53360e-02,0.114688,0.0106969
-4.53320e-02,0.119687,0.0106875
-4.53280e-02,0.105625,0.0104875
-4.53240e-02,0.115312,0.0101906
-4.53200e-02,0.115938,0.0103031
-4.53160e-02,0.113125,0.010675
-4.53120e-02,0.110937,0.0103094
-4.53080e-02,0.115312,0.0101156
-4.53040e-02,0.11375,0.009675
-4.53000e-02,0.109688,0.00994063
-4.52960e-02,0.1175,0.0105156
-4.52920e-02,0.110625,0.0104
-4.52880e-02,0.106562,0.0102969
-4.52840e-02,0.112188,0.0102531
-4.52800e-02,0.117188,0.0101469
-4.52760e-02,0.115625,0.010375
-4.52720e-02,0.115625,0.0106625
-4.52680e-02,0.113437,0.01055
-4.52640e-02,0.108125,0.0106906
-4.52600e-02,0.10875,0.0105437
-4.52560e-02,0.11125,0.0103094
-4.52520e-02,0.109688,0.0107469
-4.52480e-02,0.110313,0.0107812
-4.52440e-02,0.1125,0.0107969
-4.52400e-02,0.113125,0.0101844
-4.52360e-02,0.11,0.0103688
-4.52320e-02,0.114375,0.0107375
-4.52280e-02,0.113437,0.0106813
-4.52240e-02,0.109688,0.0107063
-4.52200e-02,0.113437,0.0105125
-4.52160e-02,0.117188,0.0104031
-4.52120e-02,0.106562,0.0105719
-4.52080e-02,0.110313,0.0106687
-4.52040e-02,0.117812,0.0103437
-4.52000e-02,0.112812,0.0103844
-4.51960e-02,0.115,0.01045
-4.51920e-02,0.104688,0.0104406
-4.51880e-02,0.111875,0.009975
-4.51840e-02,0.111875,0.0097875
-4.51800e-02,0.116563,0.00973125
-4.51760e-02,0.115312,0.0103437
-4.51720e-02,0.112812,0.0105188
-4.51680e-02,0.10875,0.0105063
-4.51640e-02,0.115625,0.0101094
-4.51600e-02,0.104375,0.00985625
-4.51560e-02,0.115625,0.0100937
-4.51520e-02,0.117812,0.010625
-4.51480e-02,0.111563,0.0104
-4.51440e-02,0.114063,0.0104906
-4.51400e-02,0.115938,0.0104563
-4.51360e-02,0.1075,0.0101938
-4.51320e-02,0.113437,0.0104438
-4.51280e-02,0.109688,0.0105688
-4.51240e-02,0.110313,0.0107187
-4.51200e-02,0.11625,0.0106156
-4.51160e-02,0.114375,0.0102594
-4.51120e-02,0.109375,0.0103813
-4.51080e-02,0.11375,0.0106969
-4.51040e-02,0.105,0.0106125
-4.51000e-02,0.106562,0.0105437
-4.50960e-02,0.110937,0.0105312
-4.50920e-02,0.113125,0.0104375
-4.50880e-02,0.119063,0.0106969
-4.50840e-02,0.110313,0.0104563
-4.50800e-02,0.113437,0.0101344
-4.50760e-02,0.1125,0.010425
-4.50720e-02,0.118438,0.0102063
-4.50680e-02,0.115,0.0103
-4.50640e-02,0.114063,0.00978437
-4.50600e-02,0.114375,0.00962188
-4.50560e-02,0.11625,0.0102719
-4.50520e-02,0.114063,0.0104875
-4.50480e-02,0.114375,0.0105156
-4.50440e-02,0.10875,0.0104719
-4.50400e-02,0.114375,0.0103688
-4.50360e-02,0.11375,0.00992187
-4.50320e-02,0.113437,0.010275
-4.50280e-02,0.115938,0.0104062
-4.50240e-02,0.115,0.0103531
-4.50200e-02,0.115,0.0106062
-4.50160e-02,0.110937,0.0102906
-4.50120e-02,0.115938,0.0101562
-4.50080e-02,0.114688,0.0106062
-4.50040e-02,0.107188,0.0106344
-4.50000e-02,0.110937,0.0107
-4.49960e-02,0.117188,0.0101656
-4.49920e-02,0.115938,0.0103188
-4.49880e-02,0.104375,0.0108906
-4.49840e-02,0.109063,0.010775
-4.49800e-02,0.110313,0.0105406
-4.49760e-02,0.106562,0.010375
-4.49720e-02,0.117188,0.0103313
-4.49680e-02,0.10875,0.0105375
-4.49640e-02,0.110313,0.0106094
-4.49600e-02,0.1125,0.0103437
-4.49560e-02,0.109688,0.0107344
-4.49520e-02,0.114375,0.01055
-4.49480e-02,0.113125,0.010625
-4.49440e-02,0.109688,0.00988438
-4.49400e-02,0.109063,0.00975625
-4.49360e-02,0.112812,0.00994375
-4.49320e-02,0.10875,0.0101906
-4.49280e-02,0.110937,0.0103969
-4.49240e-02,0.106875,0.010375
-4.49200e-02,0.1075,0.0101938
-4.49160e-02,0.108125,0.0100812
-4.49120e-02,0.113437,0.0101562
-4.49080e-02,0.118125,0.0106813
-4.49040e-02,0.106875,0.0104781
-4.49000e-02,0.115938,0.0105375
-4.48960e-02,0.1175,0.0104313
-4.48920e-02,0.117812,0.0104062
-4.48880e-02,0.110937,0.0104687
-4.48840e-02,0.111563,0.010775
-4.48800e-02,0.10875,0.0108344
-4.48760e-02,0.11625,0.0105469
-4.48720e-02,0.107188,0.0101656
-4.48680e-02,0.115938,0.0107094
-4.48640e-02,0.1175,0.0105844
-4.48600e-02,0.1125,0.0104219
-4.48560e-02,0.114375,0.0103969
-4.48520e-02,0.1075,0.0107906
-4.48480e-02,0.111563,0.0106844
-4.48440e-02,0.111875,0.01075
-4.48400e-02,0.111563,0.0106156
-4.48360e-02,0.108437,0.0104375
-4.48320e-02,0.113125,0.0106719
-4.48280e-02,0.109688,0.0106125
-4.48240e-02,0.1125,0.0101969
-4.48200e-02,0.11,0.00979375
-4.48160e-02,0.109063,0.009875
-4.48120e-02,0.10875,0.0101125
-4.48080e-02,0.110313,0.0104656
-4.48040e-02,0.114063,0.0106031
-4.48000e-02,0.111875,0.010375
-4.47960e-02,0.110625,0.0100719
-4.47920e-02,0.113437,0.0100531
-4.47880e-02,0.112812,0.0106875
-4.47840e-02,0.117812,0.0105375
-4.47800e-02,0.114688,0.0104875
-4.47760e-02,0.109063,0.0103719
-4.47720e-02,0.110625,0.0101062
-4.47680e-02,0.11875,0.0103031
-4.47640e-02,0.114688,0.0105875
-4.47600e-02,0.110625,0.0107312
-4.47560e-02,0.10625,0.0106594
-4.47520e-02,0.112812,0.010275
-4.47480e-02,0.113125,0.0102375
-4.47440e-02,0.1125,0.0105375
-4.47400e-02,0.115312,0.0105094
-4.47360e-02,0.112188,0.0105156
-4.47320e-02,0.104688,0.0103375
-4.47280e-02,0.113125,0.0105437
-4.47240e-02,0.1075,0.0103844
-4.47200e-02,0.104375,0.0105906
-4.47160e-02,0.107813,0.0101625
-4.47120e-02,0.111563,0.0103125
-4.47080e-02,0.105938,0.0103813
-4.47040e-02,0.110937,0.0104438
-4.47000e-02,0.116563,0.00980313
-4.46960e-02,0.105313,0.00978437
-4.46920e-02,0.112812,0.0100656
-4.46880e-02,0.110937,0.0104
-4.46840e-02,0.11125,0.0103406
-4.46800e-02,0.114375,0.0102094
-4.46760e-02,0.11,0.01025
-4.46720e-02,0.112188,0.0101531
-4.46680e-02,0.114688,0.0105531
-4.46640e-02,0.107188,0.0106875
-4.46600e-02,0.113437,0.0105312
-4.46560e-02,0.110313,0.0104719
-4.46520e-02,0.1075,0.0101625
-4.46480e-02,0.11,0.0101875
-4.46440e-02,0.11,0.0104375
-4.46400e-02,0.108437,0.0107438
-4.46360e-02,0.114375,0.0105312
-4.46320e-02,0.106562,0.0102312
-4.46280e-02,0.1175,0.0103719
-4.46240e-02,0.10375,0.010675
-4.46200e-02,0.120313,0.0108437
-4.46160e-02,0.110937,0.0108
-4.46120e-02,0.114375,0.0104438
-4.46080e-02,0.11625,0.0103313
-4.46040e-02,0.109688,0.0106531
-4.46000e-02,0.108437,0.010575
-4.45960e-02,0.115312,0.0104156
-4.45920e-02,0.117812,0.0101531
-4.45880e-02,0.116563,0.0106125
-4.45840e-02,0.114063,0.0103719
-4.45800e-02,0.105938,0.0101062
-4.45760e-02,0.113437,0.0096875
-4.45720e-02,0.111875,0.00975625
-4.45680e-02,0.121875,0.0102031
-4.45640e-02,0.109063,0.0102906
-4.45600e-02,0.119375,0.0104719
-4.45560e-02,0.1125,0.0103375
-4.45520e-02,0.108437,0.00985
-4.45480e-02,0.112188,0.00995937
-4.45440e-02,0.111563,0.0102375
-4.45400e-02,0.110625,0.0107563
-4.45360e-02,0.114688,0.0103781
-4.45320e-02,0.105625,0.0104094
-4.45280e-02,0.114063,0.0101719
-4.45240e-02,0.1075,0.0105219
-4.45200e-02,0.105,0.0105656
-4.45160e-02,0.113125,0.0108844
-4.45120e-02,0.119063,0.0104281
-4.45080e-02,0.11625,0.0104281
-4.45040e-02,0.113437,0.0107781
-4.45000e-02,0.110313,0.0107719
-4.44960e-02,0.106562,0.0107937
-4.44920e-02,0.113125,0.0106062
-4.44880e-02,0.10875,0.0106938
-4.44840e-02,0.111563,0.0104313
-4.44800e-02,0.115312,0.0106594
-4.44760e-02,0.106562,0.0102375
-4.44720e-02,0.109063,0.0104281
-4.44680e-02,0.113125,0.0104969
-4.44640e-02,0.112188,0.0105094
-4.44600e-02,0.115625,0.0100063
-4.44560e-02,0.114375,0.00997812
-4.44520e-02,0.114688,0.009825
-4.44480e-02,0.112812,0.0101656
-4.44440e-02,0.110313,0.0102281
-4.44400e-02,0.107813,0.0103844
-4.44360e-02,0.109688,0.0103906
-4.44320e-02,0.111563,0.0102719
-4.44280e-02,0.115938,0.00988438
-4.44240e-02,0.111875,0.0105094
-4.44200e-02,0.112188,0.0106125
-4.44160e-02,0.11875,0.0104594
-4.44120e-02,0.115625,0.0105719
-4.44080e-02,0.10875,0.0101844
-4.44040e-02,0.1175,0.0102688
-4.44000e-02,0.115312,0.0107219
-4.43960e-02,0.116563,0.0107281
-4.43920e-02,0.111563,0.0105875
-4.43880e-02,0.114063,0.0101719
-4.43840e-02,0.118438,0.0103969
-4.43800e-02,0.116563,0.0106313
-4.43760e-02,0.115625,0.0107656
-4.43720e-02,0.1125,0.0105406
-4.43680e-02,0.123125,0.0107375
-4.43640e-02,0.11125,0.0104563
-4.43600e-02,0.114688,0.010825
-4.43560e-02,0.113125,0.0107469
-4.43520e-02,0.115,0.0101437
-4.43480e-02,0.114063,0.0101906
-4.43440e-02,0.113125,0.0104375
-4.43400e-02,0.10875,0.0103063
-4.43360e-02,0.114688,0.00998125
-4.43320e-02,0.11875,0.00958125
-4.43280e-02,0.11375,0.0100437
-4.43240e-02,0.105938,0.0106
-4.43200e-02,0.11375,0.0104563
-4.43160e-02,0.110937,0.010425
-4.43120e-02,0.11125,0.0103656
-4.43080e-02,0.110313,0.0102031
-4.43040e-02,0.107813,0.0102344
-4.43000e-02,0.111875,0.0106188
-4.42960e-02,0.113125,0.0103125
-4.42920e-02,0.119063,0.010425
-4.42880e-02,0.113437,0.0102844
-4.42840e-02,0.118438,0.0102875
-4.42800e-02,0.1125,0.0107563
-4.42760e-02,0.113125,0.01095
-4.42720e-02,0.116563,0.0108281
-4.42680e-02,0.115625,0.0102625
-4.42640e-02,0.112188,0.0104625
-4.42600e-02,0.11125,0.0106062
-4.42560e-02,0.114688,0.0108063
-4.42520e-02,0.110313,0.0105688
-4.42480e-02,0.1125,0.0105563
-4.42440e-02,0.116563,0.0101875
-4.42400e-02,0.109375,0.0104344
-4.42360e-02,0.115625,0.0107
-4.42320e-02,0.107813,0.01045
-4.42280e-02,0.1125,0.0103094
-4.42240e-02,0.114688,0.0106313
-4.42200e-02,0.111875,0.0102219
-4.42160e-02,0.115,0.010125
-4.42120e-02,0.113125,0.00966875
-4.42080e-02,0.113437,0.009775
-4.42040e-02,0.1125,0.0101375
-4.42000e-02,0.114063,0.0105563
-4.41960e-02,0.114375,0.0105406
-4.41920e-02,0.115312,0.0102
-4.41880e-02,0.109688,0.01005
-4.41840e-02,0.111875,0.0101313
-4.41800e-02,0.11625,0.0103844
-4.41760e-02,0.109063,0.0104875
-4.41720e-02,0.111875,0.0103562
-4.41680e-02,0.115625,0.0101781
-4.41640e-02,0.111875,0.0102281
-4.41600e-02,0.10875,0.0105281
-4.41560e-02,0.116563,0.0108188
-4.41520e-02,0.11,0.0108094
-4.41480e-02,0.10875,0.0105188
-4.41440e-02,0.120625,0.0103094
-4.41400e-02,0.106562,0.0104563
-4.41360e-02,0.11375,0.0108469
-4.41320e-02,0.110313,0.0104375
-4.41280e-02,0.118125,0.0102937
-4.41240e-02,0.10625,0.0104094
-4.41200e-02,0.113125,0.0106562
-4.41160e-02,0.110313,0.0106375
-4.41120e-02,0.118438,0.0105969
-4.41080e-02,0.1125,0.0103281
-4.41040e-02,0.115938,0.0103594
-4.41000e-02,0.10625,0.0104812
-4.40960e-02,0.116563,0.0104406
-4.40920e-02,0.105938,0.00998437
-4.40880e-02,0.119063,0.00977187
-4.40840e-02,0.120938,0.0100969
-4.40800e-02,0.112812,0.01055
-4.40760e-02,0.112188,0.0106125
-4.40720e-02,0.11625,0.0103969
-4.40680e-02,0.110937,0.0099375
-4.40640e-02,0.110937,0.009775
-4.40600e-02,0.110625,0.0103781
-4.40560e-02,0.115,0.0107219
-4.40520e-02,0.115938,0.0106438
-4.40480e-02,0.11,0.0102219
-4.40440e-02,0.111875,0.0103344
-4.40400e-02,0.106875,0.010375
-4.40360e-02,0.113125,0.0105406
-4.40320e-02,0.115312,0.0107719
-4.40280e-02,0.113125,0.0106844
-4.40240e-02,0.114063,0.0102688
-4.40200e-02,0.11125,0.0104938
-4.40160e-02,0.10875,0.0108406
-4.40120e-02,0.113125,0.010675
-4.40080e-02,0.111875,0.0105094
-4.40040e-02,0.105625,0.0106875
-4.40000e-02,0.120625,0.0106875
-4.39960e-02,0.1125,0.0103562
-4.39920e-02,0.119063,0.0105219
-4.39880e-02,0.105,0.0101531
-4.39840e-02,0.115,0.0104563
-4.39800e-02,0.110313,0.0106031
-4.39760e-02,0.110313,0.0103719
-4.39720e-02,0.112188,0.00979375
-4.39680e-02,0.114688,0.00994375
-4.39640e-02,0.11125,0.00987188
-4.39600e-02,0.114063,0.0102812
-4.39560e-02,0.115938,0.0102219
-4.39520e-02,0.108125,0.0103656
-4.39480e-02,0.110313,0.0100906
-4.39440e-02,0.115938,0.00984062
-4.39400e-02,0.110937,0.0101594
-4.39360e-02,0.11875,0.0104062
-4.39320e-02,0.11625,0.0104187
-4.39280e-02,0.110937,0.0101938
-4.39240e-02,0.112812,0.0103125
-4.39200e-02,0.115625,0.0101781
-4.39160e-02,0.116563,0.0107094
-4.39120e-02,0.115,0.0105031
-4.39080e-02,0.116875,0.0107875
-4.39040e-02,0.111875,0.0105156
-4.39000e-02,0.110313,0.0102063
-4.38960e-02,0.114688,0.010325
-4.38920e-02,0.113437,0.0108344
-4.38880e-02,0.110937,0.0108406
-4.38840e-02,0.110937,0.0102969
-4.38800e-02,0.110313,0.010375
-4.38760e-02,0.105938,0.0106625
-4.38720e-02,0.121563,0.0104844
-4.38680e-02,0.109063,0.0106062
-4.38640e-02,0.1125,0.0104313
-4.38600e-02,0.11,0.0103844
-4.38560e-02,0.115625,0.0105813
-4.38520e-02,0.107188,0.0100031
-4.38480e-02,0.109375,0.00958125
-4.38440e-02,0.1175,0.0093875
-4.38400e-02,0.115938,0.0103625
-4.38360e-02,0.108125,0.0103688
-4.38320e-02,0.11375,0.0102719
-4.38280e-02,0.108437,0.0104687
-4.38240e-02,0.1125,0.01
-4.38200e-02,0.111563,0.00982813
-4.38160e-02,0.1175,0.0105937
-4.38120e-02,0.110625,0.0107125
-4.38080e-02,0.11,0.010125
-4.38040e-02,0.115,0.0102875
-4.38000e-02,0.11,0.00989063
-4.37960e-02,0.115312,0.0102344
-4.37920e-02,0.11125,0.0108687
-4.37880e-02,0.113437,0.01085
-4.37840e-02,0.110313,0.0104406
-4.37800e-02,0.119375,0.0102187
-4.37760e-02,0.11,0.010475
-4.37720e-02,0.108125,0.0106594
-4.37680e-02,0.115938,0.0109156
-4.37640e-02,0.11,0.0103938
-4.37600e-02,0.11625,0.0102937
-4.37560e-02,0.118125,0.0103344
-4.37520e-02,0.108437,0.0104656
-4.37480e-02,0.11125,0.0105844
-4.37440e-02,0.114688,0.0104781
-4.37400e-02,0.115625,0.0104844
-4.37360e-02,0.111875,0.0105625
-4.37320e-02,0.109063,0.0105312
-4.37280e-02,0.110625,0.009675
-4.37240e-02,0.110313,0.0100469
-4.37200e-02,0.111563,0.00993125
-4.37160e-02,0.112812,0.0104938
-4.37120e-02,0.10625,0.0103813
-4.37080e-02,0.112188,0.0102031
-4.37040e-02,0.115938,0.00999375
-4.37000e-02,0.11875,0.00981563
-4.36960e-02,0.109688,0.010225
-4.36920e-02,0.109688,0.0105219
-4.36880e-02,0.114375,0.0104125
-4.36840e-02,0.107813,0.01035
-4.36800e-02,0.102813,0.0100625
-4.36760e-02,0.115625,0.01025
-4.36720e-02,0.116875,0.0105375
-4.36680e-02,0.108125,0.0106969
-4.36640e-02,0.109688,0.0107875
-4.36600e-02,0.114375,0.0104594
-4.36560e-02,0.111563,0.01045
-4.36520e-02,0.11,0.0106438
-4.36480e-02,0.11375,0.0107719
-4.36440e-02,0.110313,0.0107125
-4.36400e-02,0.116875,0.0104031
-4.36360e-02,0.111563,0.0104906
-4.36320e-02,0.116563,0.0107844
-4.36280e-02,0.1175,0.0104281
-4.36240e-02,0.114688,0.00996875
-4.36200e-02,0.1175,0.0105375
-4.36160e-02,0.113125,0.0102281
-4.36120e-02,0.107813,0.0105781
-4.36080e-02,0.115938,0.0101281
-4.36040e-02,0.107188,0.00987813
-4.36000e-02,0.10625,0.00985
-4.35960e-02,0.108437,0.0102594
-4.35920e-02,0.110937,0.0104313
-4.35880e-02,0.112812,0.0105906
-4.35840e-02,0.108125,0.0102187
-4.35800e-02,0.114688,0.0097625
-4.35760e-02,0.113437,0.0102563
-4.35720e-02,0.115312,0.0105906
-4.35680e-02,0.106562,0.0107563
-4.35640e-02,0.114063,0.0103813
-4.35600e-02,0.108125,0.0101031
-4.35560e-02,0.112188,0.0099875
-4.35520e-02,0.109375,0.0104313
-4.35480e-02,0.114375,0.0111687
-4.35440e-02,0.114375,0.0107781
-4.35400e-02,0.115312,0.0105906
-4.35360e-02,0.114688,0.0102063
-4.35320e-02,0.113437,0.0104031
-4.35280e-02,0.1125,0.0107094
-4.35240e-02,0.117812,0.0107406
-4.35200e-02,0.116563,0.0106
-4.35160e-02,0.108125,0.0104094
-4.35120e-02,0.116563,0.0104281
-4.35080e-02,0.1075,0.010825
-4.35040e-02,0.109063,0.0102156
-4.35000e-02,0.10875,0.0105781
-4.34960e-02,0.111563,0.0104438
-4.34920e-02,0.109375,0.0106031
-4.34880e-02,0.120313,0.0101469
-4.34840e-02,0.11875,0.00966562
-4.34800e-02,0.109063,0.00985625
-4.34760e-02,0.107188,0.0101719
-4.34720e-02,0.1125,0.0103969
-4.34680e-02,0.112188,0.0105781
-4.34640e-02,0.115,0.0102312
-4.34600e-02,0.112188,0.0102219
-4.34560e-02,0.116875,0.0101219
-4.34520e-02,0.109063,0.0105188
-4.34480e-02,0.11375,0.010475
-4.34440e-02,0.117812,0.0107969
-4.34400e-02,0.109688,0.0103375
-4.34360e-02,0.118125,0.0100969
-4.34320e-02,0.117812,0.0102625
-4.34280e-02,0.105313,0.01065
-4.34240e-02,0.111563,0.0107156
-4.34200e-02,0.111875,0.0105406
-4.34160e-02,0.114688,0.0102844
-4.34120e-02,0.110625,0.0104406
-4.34080e-02,0.10375,0.0107
-4.34040e-02,0.113437,0.0109062
-4.34000e-02,0.11125,0.0105531
-4.33960e-02,0.109688,0.0103156
-4.33920e-02,0.110625,0.0107312
-4.33880e-02,0.111875,0.0103875
-4.33840e-02,0.110625,0.0104219
-4.33800e-02,0.109063,0.0104344
-4.33760e-02,0.110313,0.0105594
-4.33720e-02,0.1125,0.0104
-4.33680e-02,0.111563,0.0103969
-4.33640e-02,0.110937,0.0097625
-4.33600e-02,0.118438,0.00965937
-4.33560e-02,0.1075,0.0100812
-4.33520e-02,0.108125,0.010175
-4.33480e-02,0.119375,0.0103688
-4.33440e-02,0.1175,0.0101781
-4.33400e-02,0.109063,0.0102937
-4.33360e-02,0.105625,0.00988125
-4.33320e-02,0.110937,0.0102469
-4.33280e-02,0.116875,0.0107969
-4.33240e-02,0.111563,0.010625
-4.33200e-02,0.109375,0.0105469
-4.33160e-02,0.109688,0.0102219
-4.33120e-02,0.11,0.0101156
-4.33080e-02,0.118125,0.0105125
-4.33040e-02,0.110625,0.0105969
-4.33000e-02,0.105625,0.0105813
-4.32960e-02,0.115,0.0102688
-4.32920e-02,0.107813,0.0103031
-4.32880e-02,0.110625,0.010675
-4.32840e-02,0.109375,0.0107375
-4.32800e-02,0.110625,0.0103406
-4.32760e-02,0.115625,0.0103188
-4.32720e-02,0.11375,0.0104812
-4.32680e-02,0.115,0.0104625
-4.32640e-02,0.125313,0.0104
-4.32600e-02,0.114375,0.0103375
-4.32560e-02,0.120625,0.010125
-4.32520e-02,0.1025,0.0107594
-4.32480e-02,0.114688,0.0105344
-4.32440e-02,0.110937,0.0097625
-4.32400e-02,0.113125,0.00994688
-4.32360e-02,0.112812,0.00954062
-4.32320e-02,0.117188,0.0102844
-4.32280e-02,0.11,0.010325
-4.32240e-02,0.11375,0.0104563
-4.32200e-02,0.114375,0.0101625
-4.32160e-02,0.11875,0.00995625
-4.32120e-02,0.116563,0.01025
-4.32080e-02,0.119063,0.0106
-4.32040e-02,0.114688,0.0105875
-4.32000e-02,0.110937,0.0103625
-4.31960e-02,0.118125,0.0105937
-4.31920e-02,0.110625,0.0101938
-4.31880e-02,0.115938,0.0104906
-4.31840e-02,0.112812,0.0107875
-4.31800e-02,0.114375,0.010525
-4.31760e-02,0.1075,0.0105312
-4.31720e-02,0.105625,0.0104031
-4.31680e-02,0.115625,0.0106406
-4.31640e-02,0.115625,0.0106594
-4.31600e-02,0.118125,0.0107344
-4.31560e-02,0.11,0.0105656
-4.31520e-02,0.109375,0.0107969
-4.31480e-02,0.115938,0.0103781
-4.31440e-02,0.107188,0.0105437
-4.31400e-02,0.118125,0.0107156
-4.31360e-02,0.111563,0.0102438
-4.31320e-02,0.112812,0.0103313
-4.31280e-02,0.11125,0.01055
-4.31240e-02,0.111875,0.010125
-4.31200e-02,0.110313,0.0096125
-4.31160e-02,0.107813,0.00970937
-4.31120e-02,0.108437,0.0102156
-4.31080e-02,0.109375,0.0105937
-4.31040e-02,0.115938,0.0103875
-4.31000e-02,0.115938,0.00997812
-4.30960e-02,0.113125,0.010075
-4.30920e-02,0.11,0.0100594
-4.30880e-02,0.115,0.0103469
-4.30840e-02,0.108125,0.0107281
-4.30800e-02,0.105625,0.0100906
-4.30760e-02,0.12125,0.0105
-4.30720e-02,0.10875,0.0101469
-4.30680e-02,0.11375,0.0103594
-4.30640e-02,0.111563,0.01095
-4.30600e-02,0.116563,0.0104625
-4.30560e-02,0.112812,0.0105344
-4.30520e-02,0.110625,0.0100094
-4.30480e-02,0.114688,0.0104187
-4.30440e-02,0.10625,0.0107031
-4.30400e-02,0.11125,0.0107219
-4.30360e-02,0.109688,0.0105594
-4.30320e-02,0.113437,0.0101625
-4.30280e-02,0.1175,0.0105844
-4.30240e-02,0.112812,0.0107187
-4.30200e-02,0.111563,0.0104844
-4.30160e-02,0.110625,0.0105188
-4.30120e-02,0.1125,0.0102563
-4.30080e-02,0.114688,0.01065
-4.30040e-02,0.111563,0.0102969
-4.30000e-02,0.111875,0.00996875
-4.29960e-02,0.1125,0.0099125
-4.29920e-02,0.104688,0.0100125
-4.29880e-02,0.103125,0.0103813
-4.29840e-02,0.110937,0.0104031
-4.29800e-02,0.1175,0.0104969
-4.29760e-02,0.115625,0.0101156
-4.29720e-02,0.118125,0.009875
-4.29680e-02,0.1175,0.0103781
-4.29640e-02,0.11125,0.0106813
-4.29600e-02,0.119063,0.0102563
-4.29560e-02,0.111563,0.0101469
-4.29520e-02,0.108437,0.0104031
-4.29480e-02,0.11375,0.0102156
-4.29440e-02,0.107813,0.0107594
-4.29400e-02,0.111875,0.010475
-4.29360e-02,0.11,0.010625
-4.29320e-02,0.11375,0.0104187
-4.29280e-02,0.11625,0.0104406
-4.29240e-02,0.117812,0.0107594
-4.29200e-02,0.109375,0.0106125
-4.29160e-02,0.108125,0.0103688
-4.29120e-02,0.113437,0.0104187
-4.29080e-02,0.110625,0.0108188
-4.29040e-02,0.113437,0.0105813
-4.29000e-02,0.115,0.0104719
-4.28960e-02,0.11,0.0103531
-4.28920e-02,0.114688,0.0104187
-4.28880e-02,0.112812,0.0108156
-4.28840e-02,0.11375,0.0105937
-4.28800e-02,0.109688,0.00980938
-4.28760e-02,0.108125,0.00955938
-4.28720e-02,0.1075,0.00978437
-4.28680e-02,0.114375,0.0102187
-4.28640e-02,0.116563,0.0102312
-4.28600e-02,0.108437,0.0101906
-4.28560e-02,0.114063,0.0104
-4.28520e-02,0.11875,0.010375
-4.28480e-02,0.115938,0.0104719
-4.28440e-02,0.109688,0.0103688
